group,roi,episode_id,segment_rows,tr_rows,warning_count,failed_batches,zero_filled_segments,mean_score_value,std_score_value,nonzero_value_rate,all_zero_segment_rate,all_zero_tr_rate,provider,model
round3_tail10_reference,VMPFC,s02e17b,282,489,0,0,0,1.338145896656535,1.6583563251319813,0.5483789260385005,0.0035460992907801418,0.00408997955010225,aihubmix,gemini-3.5-flash
round3_tail10_reference,VMPFC,s02e18a,271,460,0,0,0,1.3476541908276225,1.5846309926251547,0.5830258302583026,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,VMPFC,s02e18b,269,460,0,0,0,1.3921933085501859,1.7231153537639006,0.5377057886351566,0.007434944237918215,0.013043478260869565,aihubmix,gemini-3.5-flash
round3_tail10_reference,VMPFC,s02e19a,271,478,0,0,0,1.2807063784923562,1.7375240737709174,0.4673168160253031,0.0036900369003690036,0.0041841004184100415,aihubmix,gemini-3.5-flash
round3_tail10_reference,VMPFC,s02e19b,265,478,0,0,0,1.6242587601078167,1.8835517799376473,0.5932614555256065,0.01509433962264151,0.016736401673640166,aihubmix,gemini-3.5-flash
round3_tail10_reference,VMPFC,s02e20a,263,449,0,0,0,1.0540467137425313,1.5861332756270499,0.41662140141227594,0.0076045627376425855,0.0066815144766146995,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e15b,281,466,0,0,0,0.6932087781731909,1.2331154404627978,0.3223606168446026,0.02491103202846975,0.017167381974248927,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e16a,282,478,0,0,0,0.6869089834515366,1.2915128103250537,0.3046690307328605,0.03546099290780142,0.010460251046025104,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e16b,291,478,0,0,0,0.736397479954181,1.2952689354746227,0.32646048109965636,0.054982817869415807,0.02092050209205021,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e17a,264,489,0,0,0,0.693655303030303,1.2264115851269075,0.31660353535353536,0.06818181818181818,0.03680981595092025,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e17b,282,489,0,0,0,0.5050236406619385,1.1190794561729533,0.20242316784869976,0.06382978723404255,0.012269938650306749,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e18a,271,460,0,0,0,0.647140221402214,1.237277618526743,0.2742927429274293,0.06642066420664207,0.02608695652173913,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e18b,269,460,0,0,0,0.6175650557620818,1.2515955196869066,0.24721189591078066,0.11895910780669144,0.04782608695652174,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e19a,271,478,0,0,0,0.7493849938499385,1.3109376157336936,0.3354858548585486,0.0036900369003690036,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e19b,265,478,0,0,0,0.8757861635220126,1.4454913132440117,0.34685534591194966,0.007547169811320755,0.012552301255230125,aihubmix,gemini-3.5-flash
round3_tail10_reference,OFC,s02e20a,263,449,0,0,0,0.3870405576679341,1.129170197751734,0.14258555133079848,0.18250950570342206,0.062360801781737196,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e15b,281,466,0,0,0,0.6497627520759194,1.1938913580359398,0.316429418742586,0.19572953736654805,0.18454935622317598,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e16a,282,478,0,0,0,1.3030437352245863,1.6302292338997069,0.5549645390070922,0.0035460992907801418,0.006276150627615063,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e16b,291,478,0,0,0,1.0489690721649485,1.5053005134948223,0.48081328751431845,0.006872852233676976,0.0020920502092050207,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e17a,264,489,0,0,0,0.6480429292929293,1.1175493834366792,0.34595959595959597,0.125,0.05930470347648262,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e17b,282,489,0,0,0,0.7944739952718676,1.2266503168852851,0.4160756501182033,0.02127659574468085,0.006134969325153374,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e18a,271,460,0,0,0,1.1014760147601477,1.4757691216268274,0.5279827798277983,0.11070110701107011,0.05,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e18b,269,460,0,0,0,1.123915737298637,1.3050081904105364,0.5935563816604709,0.01486988847583643,0.013043478260869565,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e19a,271,478,0,0,0,1.2035670356703567,1.3530111539730896,0.5996309963099631,0.13284132841328414,0.1192468619246862,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e19b,265,478,0,0,0,1.360062893081761,1.6831319999862737,0.5591194968553459,0.04150943396226415,0.02301255230125523,aihubmix,gemini-3.5-flash
round3_tail10_reference,ACC,s02e20a,263,449,0,0,0,0.7533269961977186,1.3834888974335509,0.33935361216730037,0.24714828897338403,0.1870824053452116,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e15b,281,466,0,0,0,2.775355871886121,2.082882423774184,0.7995255041518387,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e16a,282,478,0,0,0,2.90410756501182,2.0826334217805202,0.8250591016548463,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e16b,291,478,0,0,0,3.0127434135166093,2.098735704490201,0.8359106529209622,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e17a,264,489,0,0,0,2.586174242424242,1.9669358469978715,0.7967171717171717,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e17b,282,489,0,0,0,3.0434397163120566,2.184502039655604,0.8489952718676123,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e18a,271,460,0,0,0,2.497078720787208,1.8040308025320588,0.8173431734317343,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e18b,269,460,0,0,0,2.899008674101611,2.0216514550912863,0.8426270136307311,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e19a,271,478,0,0,0,2.7095633456334562,1.9819629916090442,0.8010455104551045,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e19b,265,478,0,0,0,2.9330188679245284,2.1184078674149984,0.8047169811320755,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,PCC,s02e20a,263,449,0,0,0,2.399873257287706,1.9222333293670257,0.8010139416983524,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e15b,281,466,0,0,0,3.4077698695136416,1.963057117650575,0.9187425860023725,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e16a,282,478,0,0,0,3.233156028368794,1.8214508458075318,0.943853427895981,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e16b,291,478,0,0,0,3.358820160366552,2.0592176988438085,0.9223940435280642,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e17a,264,489,0,0,0,3.0555555555555554,1.904790463951362,0.8794191919191919,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e17b,282,489,0,0,0,3.7189716312056738,2.0694032171904397,0.9465130023640662,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e18a,271,460,0,0,0,3.2518450184501844,1.9000824519147057,0.9126691266912669,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e18b,269,460,0,0,0,3.5693928128872368,1.9592705324125272,0.9479553903345725,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e19a,271,478,0,0,0,3.0052275522755227,1.7423979259847058,0.9148216482164822,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e19b,265,478,0,0,0,3.233647798742138,1.872458418775254,0.9522012578616352,0.0037735849056603774,0.006276150627615063,aihubmix,gemini-3.5-flash
round3_tail10_reference,Precuneus,s02e20a,263,449,0,0,0,2.982889733840304,1.860560244954119,0.9046261089987325,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e15b,281,466,0,0,0,1.5610913404507711,1.4488526961675283,0.6801897983392645,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e16a,282,478,0,0,0,1.5434988179669031,1.6019710242473657,0.6222222222222222,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e16b,291,478,0,0,0,1.6666666666666667,1.4907119849998598,0.6843069873997709,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e17a,264,489,0,0,0,1.8005050505050506,1.496494134441875,0.7621212121212121,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e17b,282,489,0,0,0,1.5654846335697399,1.4478614503172258,0.7023640661938534,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e18a,271,460,0,0,0,1.546371463714637,1.4625719127694503,0.6728167281672817,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e18b,269,460,0,0,0,1.823543990086741,1.5516201167175767,0.7372986369268897,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e19a,271,478,0,0,0,1.6287822878228781,1.5031604648558692,0.6784747847478475,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e19b,265,478,0,0,0,1.850817610062893,1.6012993814000789,0.7386163522012579,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,IPL,s02e20a,263,449,0,0,0,1.6068441064638783,1.4645117718257998,0.6861850443599493,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e15b,281,466,0,0,0,0.6348754448398577,1.1810156384327293,0.301067615658363,0.0035587188612099642,0.002145922746781116,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e16a,282,478,0,0,0,1.1073286052009457,1.6394423901581487,0.46761229314420805,0.0035460992907801418,0.006276150627615063,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e16b,291,478,0,0,0,0.961512027491409,1.470405576408662,0.4242840778923253,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e17a,264,489,0,0,0,0.8398989898989899,1.323877069386529,0.3782828282828283,0.015151515151515152,0.012269938650306749,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e17b,282,489,0,0,0,0.9288416075650118,1.4621773106960048,0.40354609929078017,0.010638297872340425,0.010224948875255624,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e18a,271,460,0,0,0,0.8386223862238622,1.365732103467238,0.38769987699877,0.007380073800738007,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e18b,269,460,0,0,0,0.8089219330855019,1.2831651165513756,0.3722428748451053,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e19a,271,478,0,0,0,0.7995079950799509,1.2912420497311452,0.35670356703567035,0.01107011070110701,0.008368200836820083,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e19b,265,478,0,0,0,1.0025157232704403,1.59049652804639,0.4181132075471698,0.0037735849056603774,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,SMG,s02e20a,263,449,0,0,0,0.8968314321926489,1.3746768619400933,0.40430925221799746,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e15b,281,466,0,0,0,2.1123962040332147,1.9547370632791916,0.7230130486358244,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e16a,282,478,0,0,0,2.1586879432624113,1.9427218067597418,0.7703900709219859,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e16b,291,478,0,0,0,2.2153493699885454,2.0015785060722435,0.7643184421534936,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e17a,264,489,0,0,0,1.976010101010101,1.6322368737469393,0.80239898989899,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e17b,282,489,0,0,0,2.3637706855791962,1.9208017594097366,0.8410165484633569,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e18a,271,460,0,0,0,1.9929274292742927,1.8927937832544257,0.7432349323493235,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e18b,269,460,0,0,0,2.0216852540272616,1.8349223173879137,0.7589838909541512,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e19a,271,478,0,0,0,2.0264452644526445,1.7918880443848009,0.7509225092250923,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e19b,265,478,0,0,0,2.222955974842767,2.0000726570007177,0.7547169811320755,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,AG,s02e20a,263,449,0,0,0,1.7598225602027884,1.7069849698067927,0.7094423320659062,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e15b,281,466,0,0,0,1.3238434163701067,1.7294431482423254,0.47995255041518387,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e16a,282,478,0,0,0,1.7174940898345155,2.016680173294682,0.5742316784869976,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e16b,291,478,0,0,0,2.029324169530355,2.05871691857169,0.6739977090492555,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e17a,264,489,0,0,0,1.4207070707070708,1.7868135130320806,0.5174242424242425,0.003787878787878788,0.006134969325153374,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e17b,282,489,0,0,0,1.548936170212766,1.8432273456997144,0.6035460992907802,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e18a,271,460,0,0,0,1.6792127921279212,1.8680780212466763,0.5948339483394834,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e18b,269,460,0,0,0,1.6312267657992565,1.8043912721678226,0.5898389095415117,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e19a,271,478,0,0,0,1.4605166051660516,1.681087397391982,0.5680196801968019,0.0036900369003690036,0.0041841004184100415,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e19b,265,478,0,0,0,1.7642767295597483,1.9615247115091368,0.6150943396226415,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,TPJ,s02e20a,263,449,0,0,0,1.31787072243346,1.7128005450104802,0.5196451204055766,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e15b,281,466,0,0,0,1.8166073546856465,1.9987681547539136,0.5461447212336892,0.017793594306049824,0.023605150214592276,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e16a,282,478,0,0,0,1.9768321513002365,1.9355898759924086,0.607565011820331,0.014184397163120567,0.01882845188284519,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e16b,291,478,0,0,0,1.9599083619702176,1.9212433905454895,0.6016036655211913,0.003436426116838488,0.0020920502092050207,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e17a,264,489,0,0,0,1.7926767676767676,1.8799035292693211,0.568939393939394,0.011363636363636364,0.014314928425357873,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e17b,282,489,0,0,0,1.920567375886525,1.9250317389111016,0.5919621749408983,0.0070921985815602835,0.0081799591002045,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e18a,271,460,0,0,0,1.9599015990159903,1.910317938842542,0.5995079950799508,0.01107011070110701,0.006521739130434782,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e18b,269,460,0,0,0,1.9417596034696407,1.9305997107957802,0.5853779429987609,0.011152416356877323,0.017391304347826087,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e19a,271,478,0,0,0,1.8902829028290282,1.946837481848086,0.5869618696186962,0.02214022140221402,0.027196652719665274,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e19b,265,478,0,0,0,2.1695597484276727,2.0876225067542395,0.6171069182389937,0.018867924528301886,0.016736401673640166,aihubmix,gemini-3.5-flash
round3_tail10_reference,pSTS,s02e20a,263,449,0,0,0,1.8111533586818758,1.8413851933313747,0.5868187579214195,0.011406844106463879,0.008908685968819599,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e15b,281,466,0,0,0,2.6047449584816134,2.17204852718982,0.7105575326215896,0.0071174377224199285,0.01072961373390558,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e16a,282,478,0,0,0,2.525531914893617,1.9186001689563934,0.7687943262411348,0.0070921985815602835,0.010460251046025104,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e16b,291,478,0,0,0,2.718900343642612,2.04368615161148,0.7578465063001145,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e17a,264,489,0,0,0,2.5255050505050507,1.8991906828895546,0.7563131313131313,0.007575757575757576,0.010224948875255624,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e17b,282,489,0,0,0,2.4796690307328606,1.9592631133150373,0.7148936170212766,0.0035460992907801418,0.00408997955010225,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e18a,271,460,0,0,0,2.506519065190652,1.9708875782734245,0.7291512915129151,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e18b,269,460,0,0,0,2.542007434944238,2.063768388238294,0.7174721189591078,0.0037174721189591076,0.006521739130434782,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e19a,271,478,0,0,0,2.603690036900369,1.9816218741264333,0.7714637146371464,0.007380073800738007,0.008368200836820083,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e19b,265,478,0,0,0,2.611069182389937,2.0417474915163156,0.7519496855345912,0.0037735849056603774,0.006276150627615063,aihubmix,gemini-3.5-flash
round3_tail10_reference,FFA,s02e20a,263,449,0,0,0,2.476552598225602,2.000638751949295,0.7239543726235741,0.0038022813688212928,0.0022271714922048997,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e15b,281,466,0,0,0,0.2891459074733096,0.9433985439025557,0.10290628706998814,0.29537366548042704,0.2575107296137339,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e16a,282,478,0,0,0,0.5067966903073287,1.2806921882809303,0.1743498817966903,0.1453900709219858,0.10251046025104603,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e16b,291,478,0,0,0,0.44673539518900346,1.0856890569498379,0.19072164948453607,0.15807560137457044,0.1192468619246862,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e17a,264,489,0,0,0,0.3278093434343434,1.0054020749615264,0.1259469696969697,0.3446969696969697,0.23517382413087934,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e17b,282,489,0,0,0,0.49281914893617024,1.17298384761803,0.191193853427896,0.1879432624113475,0.1492842535787321,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e18a,271,460,0,0,0,0.35301353013530135,1.0878169777976023,0.12269372693726938,0.22509225092250923,0.1565217391304348,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e18b,269,460,0,0,0,0.47242874845105326,1.1482498614428995,0.1855638166047088,0.04460966542750929,0.041304347826086954,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e19a,271,478,0,0,0,0.5328413284132841,1.1737352914856587,0.21832718327183273,0.14022140221402213,0.10669456066945607,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e19b,265,478,0,0,0,0.5559748427672956,1.1579689003638574,0.2537735849056604,0.07924528301886792,0.07531380753138076,aihubmix,gemini-3.5-flash
round3_tail10_reference,Insula,s02e20a,263,449,0,0,0,0.26996197718631176,0.9209043186348123,0.10171102661596958,0.33460076045627374,0.24053452115812918,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e15b,281,466,0,0,0,2.3,1.7489125582537157,0.8279952550415184,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e16a,282,478,0,0,0,2.4843971631205672,1.5889668508613262,0.9245862884160756,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e16b,291,478,0,0,0,2.579839633447881,1.8526119073373444,0.8687285223367698,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e17a,264,489,0,0,0,2.2531565656565657,1.6334539645411112,0.8603535353535353,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e17b,282,489,0,0,0,2.421276595744681,1.7011527941170206,0.8293144208037825,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e18a,271,460,0,0,0,2.249569495694957,1.5340386965181552,0.8723247232472324,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e18b,269,460,0,0,0,2.436183395291202,1.666851332343615,0.8654275092936803,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e19a,271,478,0,0,0,2.156211562115621,1.5810848143517857,0.7884378843788438,0.0,0.0,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e19b,265,478,0,0,0,2.614213836477987,1.7801948107824754,0.859622641509434,0.007547169811320755,0.012552301255230125,aihubmix,gemini-3.5-flash
round3_tail10_reference,Temporal_Pole,s02e20a,263,449,0,0,0,1.950570342205323,1.5636768291563852,0.75893536121673,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e20b,249,449,0,0,0,1.5087014725568944,1.545470317166529,0.6991298527443106,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e21a,254,470,0,0,0,1.9514435695538057,1.8064856225717345,0.7244094488188977,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e21b,278,470,0,0,0,2.113609112709832,1.8407802330511316,0.7281175059952039,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e22a,235,453,0,0,0,2.8882978723404253,2.0192174094765183,0.8730496453900709,0.00425531914893617,0.004415011037527594,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e22b,245,453,0,0,0,2.445578231292517,2.1187768032143093,0.7666666666666667,0.004081632653061225,0.008830022075055188,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e23a,249,456,0,0,0,1.998326639892905,1.5348464283550842,0.8253012048192772,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e23b,254,456,0,0,0,1.953740157480315,1.7821362555285347,0.7417979002624672,0.003937007874015748,0.008771929824561403,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e24b,252,468,0,0,0,2.392857142857143,1.9458004665901159,0.7847222222222222,0.011904761904761904,0.01282051282051282,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e01b,266,477,0,0,0,2.1964285714285716,1.7596706734452252,0.8070175438596491,0.011278195488721804,0.012578616352201259,aihubmix,gemini-3.5-flash
round4_add10,DLPFC,s02e02b,245,450,0,0,0,2.321768707482993,1.730440430225263,0.8537414965986394,0.00816326530612245,0.008888888888888889,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e20b,249,449,0,0,0,1.1335341365461848,1.4843407003827978,0.5126219162363741,0.004016064257028112,0.011135857461024499,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e21a,254,470,0,0,0,1.4256186726659168,1.694800835006136,0.5452755905511811,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e21b,278,470,0,0,0,1.327081192189106,1.7380206372315525,0.4779033915724563,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e22a,235,453,0,0,0,1.7408814589665653,1.8868325884802453,0.6127659574468085,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e22b,245,453,0,0,0,1.7253644314868806,1.902184818290045,0.5903790087463557,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e23a,249,456,0,0,0,1.3207114170969592,1.6597341162624466,0.5349971313826736,0.004016064257028112,0.0043859649122807015,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e23b,254,456,0,0,0,1.4465691788526434,1.849653248139403,0.4904386951631046,0.003937007874015748,0.008771929824561403,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e24b,252,468,0,0,0,2.120890022675737,2.274756123414456,0.6893424036281179,0.007936507936507936,0.008547008547008548,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e01b,266,477,0,0,0,1.309747583243824,1.6635228625942773,0.5118152524167562,0.018796992481203006,0.018867924528301886,aihubmix,gemini-3.5-flash
round4_add10,VMPFC,s02e02b,245,450,0,0,0,1.446064139941691,1.7467605891056828,0.5583090379008746,0.0,0.0,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e20b,249,449,0,0,0,0.39357429718875503,0.9462029781210948,0.20180722891566266,0.060240963855421686,0.035634743875278395,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e21a,254,470,0,0,0,0.699475065616798,1.3028485800762202,0.27165354330708663,0.011811023622047244,0.00851063829787234,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e21b,278,470,0,0,0,0.8113009592326139,1.3096057164067065,0.37559952038369304,0.039568345323741004,0.006382978723404255,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e22a,235,453,0,0,0,0.7375886524822695,1.3371155048635144,0.31134751773049646,0.01276595744680851,0.002207505518763797,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e22b,245,453,0,0,0,0.5996598639455782,1.4034456698615172,0.19829931972789117,0.08163265306122448,0.03090507726269316,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e23a,249,456,0,0,0,0.7081659973226239,1.2331217594583708,0.3179384203480589,0.04417670682730924,0.010964912280701754,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e23b,254,456,0,0,0,0.7057086614173228,1.2070740568162712,0.3215223097112861,0.003937007874015748,0.0,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e24b,252,468,0,0,0,1.2566137566137565,1.7575298815890672,0.4441137566137566,0.011904761904761904,0.01282051282051282,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e01b,266,477,0,0,0,0.9160401002506265,1.4295264857040297,0.3950501253132832,0.018796992481203006,0.014675052410901468,aihubmix,gemini-3.5-flash
round4_add10,OFC,s02e02b,245,450,0,0,0,0.9496598639455782,1.4007468440236295,0.41020408163265304,0.004081632653061225,0.0044444444444444444,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e20b,249,449,0,0,0,0.7175368139223561,1.1183783367297588,0.4213520749665328,0.10040160642570281,0.05790645879732739,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e21a,254,470,0,0,0,1.3211942257217848,1.5406298407172276,0.5921916010498688,0.10236220472440945,0.07021276595744681,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e21b,278,470,0,0,0,1.1533273381294964,1.4352870377939533,0.5353717026378897,0.1079136690647482,0.06808510638297872,aihubmix,gemini-3.5-flash
round4_add10,ACC,s02e22a,235,453,0,0,0,1.7232269503546098,1.693723146629846,0.7106382978723405,0.00851063829787234,0.008830022075055188,aihubmix,gemini-3.5-flash
